Name,Value
Air/Land/Sea Surface/Subsurface Radar : Beacon Transponder (not IFF) (Land),52071
Air/Land Radar : Battlefield Surveillance (Land),52081
Land/Sea Surface Radar : Controlled Approach (Land),52091
Air/Land/Sea Surface Radar : Controlled Intercept (Land),52101
Air/Land/Sea Surface/Subsurface Communications : Cellular/Mobile (Land),52111
Space/Air/Land/Sea Surface/Subsurface Jammer : Decoy/Mimic (Land),52131
Space/Air/Land/Sea Surface/Subsurface Radar : Data Transmission (Land),52141
Air/Land/Sea Surface/Subsurface Radar : Early Warning (Land),52161
Air/Land/Sea Surface Radar : Fire Control (Land),52171
Land/Sea Surface Radar : Height Finding (Land),52191
Land Radar : Harbor Surveillance,52201
Space/Air/Land/Sea Surface/Subsurface Radar : Identification Friend or Foe (Interrogator) (Land),52211
Land/Sea Surface Radar : Instrument Landing System (Land),52221
Air/Land Radar : Ionospheric Sounding (Land),52231
Space/Air/Land/Sea Surface/Subsurface Radar : Identification Friend or Foe (Transponder) (Land),52241
Space/Air/Land/Sea Surface/Subsurface Jammer : Barrage Jammer (Land),52251
Space/Air/Land/Sea Surface/Subsurface Jammer : Click Jammer (Land),52261
Space/Air/Land/Sea Surface/Subsurface Jammer : Deceptive Jammer (Land),52271
Space/Air/Land/Sea Surface/Subsurface Jammer : Frequency Swept Jammer (Land),52281
Space/Air/Land/Sea Surface/Subsurface Jammer : Jammer (General) (Land),52291
Space/Air/Land/Sea Surface/Subsurface Jammer : Noise Jammer (Land),52301
Space/Air/Land/Sea Surface/Subsurface Jammer : Pulsed Jammer (Land),52311
Space/Air/Land/Sea Surface/Subsurface Jammer : Repeater Jammer (Land),52321
Space/Air/Land/Sea Surface/Subsurface Jammer : Spot Noise Jammer (Land),52331
Space/Air/Land/Sea Surface/Subsurface Jammer : Transponder Jammer (Land),52341
Air/Land/Sea Surface Radar : Missile Acquisition (Land),52351
Space/Air/Land/Sea Surface/Subsurface Jammer : Missile Control (Land),52361
Air/Land/Sea Surface Radar : Meteorological (Land),52381
Space/Air/Land/Sea Surface/Subsurface Jammer : Multi-Function (Land),52391
Air/Land/Sea Surface Radar : Missile Guidance (Land),52401
Space/Air/Land/Sea Surface/Subsurface Jammer : Missile Tracking (Land),52421
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigational/General (Land),52431
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigational/Distance Measuring Equipment (Land),52441
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigation/Terrain Following (Land),52451
Air/Land/Sea Surface/Subsurface Jammer : Navigational/Weather Avoidance (Land),52461
Air/Land/Sea Surface/Subsurface Communications : Omni-Line of Sight (LOS) (Land),52471
Space/Air/Land/Sea Surface/Subsurface Communications : Point-to-Point Line of Sight (LOS) (Land),52491
Space/Air/Land/Sea Surface/Subsurface Radar : Instrumentation (Land),52501
Space/Air/Land/Sea Surface/Subsurface Radar : Range Only (Land),52511
Space Communications : Satellite Downlink (Land),52531
Space/Air/Land/Sea Surface/Subsurface Radar : Space (Land),52541
Space/Air/Land/Sea Surface/Subsurface Radar : Surface Search (Land),52551
Land Radar : Shell Tracking,52561
Air/Land/Sea Surface/Subsurface Communications : Satellite Uplink (Land),52571
Space/Air/Land/Sea Surface/Subsurface Jammer : Target Acquisition (Land),52581
Air/Land/Sea Surface Radar : Target Illumination (Land),52591
Land Communications : Tropospheric Scatter,52601
Space/Air/Land/Sea Surface/Subsurface Radar : Target Tracking (Land),52611
Space/Air/Land/Sea Surface/Subsurface Radar : Unknown (Land),52621
Space/Air/Land/Sea Surface/Subsurface Radar : Video Remoting (Land),52631
Space/Air/Land/Sea Surface/Subsurface Radar : Experimental (Land),52641
Land/Sea Surface Radar : Anti-Aircraft Fire Control (Sea Surface),53011
Air/Land/Sea Surface Radar : Air Traffic Control (Sea Surface),53061
Air/Land/Sea Surface/Subsurface Radar : Beacon Transponder (not IFF) (Sea Surface),53071
Land/Sea Surface Radar : Controlled Approach (Sea Surface),53091
Air/Land/Sea Surface Radar : Controlled Intercept (Sea Surface),53101
Air/Land/Sea Surface/Subsurface Communications : Cellular/Mobile (Sea Surface),53111
Space/Air/Land/Sea Surface/Subsurface Jammer : Decoy/Mimic (Sea Surface),53131
Space/Air/Land/Sea Surface/Subsurface Radar : Data Transmission (Sea Surface),53141
Air/Land/Sea Surface/Subsurface Radar : Early Warning (Sea Surface),53161
Air/Land/Sea Surface Radar : Fire Control (Sea Surface),53171
Land/Sea Surface Radar : Height Finding (Sea Surface),53191
Space/Air/Land/Sea Surface/Subsurface Radar : Identification Friend or Foe (Interrogator) (Sea Surface),53211
Land/Sea Surface Radar : Instrument Landing System (Sea Surface),53221
Space/Air/Land/Sea Surface/Subsurface Radar : Identification Friend or Foe (Transponder) (Sea Surface),53241
Space/Air/Land/Sea Surface/Subsurface Jammer : Barrage Jammer (Sea Surface),53251
Space/Air/Land/Sea Surface/Subsurface Jammer : Click Jammer (Sea Surface),53261
Space/Air/Land/Sea Surface/Subsurface Jammer : Deceptive Jammer (Sea Surface),53271
Space/Air/Land/Sea Surface/Subsurface Jammer : Frequency Swept Jammer (Sea Surface),53281
Space/Air/Land/Sea Surface/Subsurface Jammer : Jammer (General) (Sea Surface),53291
Space/Air/Land/Sea Surface/Subsurface Jammer : Noise Jammer (Sea Surface),53301
Space/Air/Land/Sea Surface/Subsurface Jammer : Pulsed Jammer (Sea Surface),53311
Space/Air/Land/Sea Surface/Subsurface Jammer : Repeater Jammer (Sea Surface),53321
Space/Air/Land/Sea Surface/Subsurface Jammer : Spot Noise Jammer (Sea Surface),53331
Space/Air/Land/Sea Surface/Subsurface Jammer : Transponder Jammer (Sea Surface),53341
Air/Land/Sea Surface Radar : Missile Acquisition (Sea Surface),53351
Space/Air/Land/Sea Surface/Subsurface Jammer : Missile Control (Sea Surface),53361
Air/Land/Sea Surface Radar : Meteorological (Sea Surface),53381
Space/Air/Land/Sea Surface/Subsurface Jammer : Multi-Function (Sea Surface),53391
Air/Land/Sea Surface Radar : Missile Guidance (Sea Surface),53401
Space/Air/Land/Sea Surface/Subsurface Jammer : Missile Tracking (Sea Surface),53421
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigational/General (Sea Surface),53431
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigational/Distance Measuring Equipment (Sea Surface),53441
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigation/Terrain Following (Sea Surface),53451
Air/Land/Sea Surface/Subsurface Jammer : Navigational/Weather Avoidance (Sea Surface),53461
Air/Land/Sea Surface/Subsurface Communications : Omni-Line of Sight (LOS) (Sea Surface),53471
Space/Air/Land/Sea Surface/Subsurface Communications : Point-to-Point Line of Sight (LOS) (Sea Surface),53491
Space/Air/Land/Sea Surface/Subsurface Radar : Instrumentation (Sea Surface),53501
Space/Air/Land/Sea Surface/Subsurface Radar : Range Only (Sea Surface),53511
Sea Surface/Subsurface Radar : Sonobuoy (Sea Surface),53521
Space/Air/Land/Sea Surface/Subsurface Radar : Space (Sea Surface),53541
Space/Air/Land/Sea Surface/Subsurface Radar : Surface Search (Sea Surface),53551
Air/Land/Sea Surface/Subsurface Communications : Satellite Uplink (Sea Surface),53571
Space/Air/Land/Sea Surface/Subsurface Jammer : Target Acquisition (Sea Surface),53581
Air/Land/Sea Surface Radar : Target Illumination (Sea Surface),53591
Space/Air/Land/Sea Surface/Subsurface Radar : Target Tracking (Sea Surface),53611
Space/Air/Land/Sea Surface/Subsurface Radar : Unknown (Sea Surface),53621
Space/Air/Land/Sea Surface/Subsurface Radar : Video Remoting (Sea Surface),53631
Space/Air/Land/Sea Surface/Subsurface Radar : Experimental (Sea Surface),53641
Air/Land/Sea Surface/Subsurface Radar : Beacon Transponder (not IFF) (Sea Subsurface),54071
Air/Land/Sea Surface/Subsurface Communications : Cellular/Mobile (Sea Subsurface),54111
Space/Air/Land/Sea Surface/Subsurface Jammer : Decoy/Mimic (Sea Subsurface),54131
Space/Air/Land/Sea Surface/Subsurface Radar : Data Transmission (Sea Subsurface),54141
Air/Land/Sea Surface/Subsurface Radar : Early Warning (Sea Subsurface),54161
Space/Air/Land/Sea Surface/Subsurface Radar : Identification Friend or Foe (Interrogator) (Sea Subsurface),54211
Space/Air/Land/Sea Surface/Subsurface Radar : Identification Friend or Foe (Transponder) (Sea Subsurface),54241
Space/Air/Land/Sea Surface/Subsurface Jammer : Barrage Jammer (Sea Subsurface),54251
Space/Air/Land/Sea Surface/Subsurface Jammer : Click Jammer (Sea Subsurface),54261
Space/Air/Land/Sea Surface/Subsurface Jammer : Deceptive Jammer (Sea Subsurface),54271
Space/Air/Land/Sea Surface/Subsurface Jammer : Frequency Swept Jammer (Sea Subsurface),54281
Space/Air/Land/Sea Surface/Subsurface Jammer : Jammer (General) (Sea Subsurface),54291
Space/Air/Land/Sea Surface/Subsurface Jammer : Noise Jammer (Sea Subsurface),54301
Space/Air/Land/Sea Surface/Subsurface Jammer : Pulsed Jammer (Sea Subsurface),54311
Space/Air/Land/Sea Surface/Subsurface Jammer : Repeater Jammer (Sea Subsurface),54321
Space/Air/Land/Sea Surface/Subsurface Jammer : Spot Noise Jammer (Sea Subsurface),54331
Space/Air/Land/Sea Surface/Subsurface Jammer : Transponder Jammer (Sea Subsurface),54341
Space/Air/Land/Sea Surface/Subsurface Jammer : Missile Control (Sea Subsurface),54361
Space/Air/Land/Sea Surface/Subsurface Jammer : Multi-Function (Sea Subsurface),54391
Space/Air/Land/Sea Surface/Subsurface Jammer : Missile Tracking (Sea Subsurface),54421
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigational/General (Sea Subsurface),54431
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigational/Distance Measuring Equipment (Sea Subsurface),54441
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigation/Terrain Following (Sea Subsurface),54451
Air/Land/Sea Surface/Subsurface Jammer : Navigational/Weather Avoidance (Sea Subsurface),54461
Air/Land/Sea Surface/Subsurface Communications : Omni-Line of Sight (LOS) (Sea Subsurface),54471
Space/Air/Land/Sea Surface/Subsurface Communications : Point-to-Point Line of Sight (LOS) (Sea Subsurface),54491
Space/Air/Land/Sea Surface/Subsurface Radar : Instrumentation (Sea Subsurface),54501
Space/Air/Land/Sea Surface/Subsurface Radar : Range Only (Sea Subsurface),54511
Sea Surface/Subsurface Radar : Sonobuoy (Sea Subsurface),54521
Space/Air/Land/Sea Surface/Subsurface Radar : Space (Sea Subsurface),54541
Space/Air/Land/Sea Surface/Subsurface Radar : Surface Search (Sea Subsurface),54551
Air/Land/Sea Surface/Subsurface Communications : Satellite Uplink (Sea Subsurface),54571
Space/Air/Land/Sea Surface/Subsurface Jammer : Target Acquisition (Sea Subsurface),54581
Space/Air/Land/Sea Surface/Subsurface Radar : Target Tracking (Sea Subsurface),54611
Space/Air/Land/Sea Surface/Subsurface Radar : Unknown (Sea Subsurface),54621
Space/Air/Land/Sea Surface/Subsurface Radar : Video Remoting (Sea Subsurface),54631
Space/Air/Land/Sea Surface/Subsurface Radar : Experimental (Sea Subsurface),54641
