filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,notes
{Symbols_Root}\Appendices\Land\10120100_2.emf,32,Land Units : Movement and Maneuver : Air Assault with Organic Lift,Land Units : Main Icon,Land Units;Movement and Maneuver;Air Assault with Organic Lift;Appendices\Land\10120100_2.svg;Point;Land Units : Movement and Maneuver : Air Assault with Organic Lift;10120100,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10120200.emf,32,Land Units : Movement and Maneuver : Air Traffic Services/Airfield Operations,Land Units : Main Icon,Land Units;Movement and Maneuver;Air Traffic Services/Airfield Operations;Appendices\Land\10120200.svg;Point;Land Units : Movement and Maneuver : Air Traffic Services/Airfield Operations;10120200,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10120300_2.emf,32,Land Units : Movement and Maneuver : Amphibious,Land Units : Main Icon,Land Units;Movement and Maneuver;Amphibious;Appendices\Land\10120300_2.svg;Point;Land Units : Movement and Maneuver : Amphibious;10120300,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10120400_2.emf,32,Land Units : Movement and Maneuver : Antitank/Antiarmor,Land Units : Main Icon,Land Units;Movement and Maneuver;Antitank/Antiarmor;Appendices\Land\10120400_2.svg;Point;Land Units : Movement and Maneuver : Antitank/Antiarmor;10120400,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10120401_2.emf,32,Land Units : Movement and Maneuver : Antitank/Antiarmor : Armored,Land Units : Main Icon,Land Units;Movement and Maneuver;Antitank/Antiarmor;Armored;Appendices\Land\10120401_2.svg;Point;Land Units : Movement and Maneuver : Antitank/Antiarmor : Armored;10120401,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10120402_2.emf,32,Land Units : Movement and Maneuver : Antitank/Antiarmor : Motorized,Land Units : Main Icon,Land Units;Movement and Maneuver;Antitank/Antiarmor;Motorized;Appendices\Land\10120402_2.svg;Point;Land Units : Movement and Maneuver : Antitank/Antiarmor : Motorized;10120402,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10120500.emf,32,Land Units : Movement and Maneuver : Armor/Armored/Mechanized/Self-Propelled/Tracked,Land Units : Main Icon,Land Units;Movement and Maneuver;Armor/Armored/Mechanized/Self-Propelled/Tracked;Appendices\Land\10120500.svg;Point;Land Units : Movement and Maneuver : Armor/Armored/Mechanized/Self-Propelled/Tracked;10120500,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10120501_2.emf,32,Land Units : Movement and Maneuver : Armor/Armored/Mechanized/Self-Propelled/Tracked : Reconnaissance/Cavalry/Scout,Land Units : Main Icon,Land Units;Movement and Maneuver;Armor/Armored/Mechanized/Self-Propelled/Tracked;Reconnaissance/Cavalry/Scout;Appendices\Land\10120501_2.svg;Point;Land Units : Movement and Maneuver : Armor/Armored/Mechanized/Self-Propelled/Tracked : Reconnaissance/Cavalry/Scout;10120501,icon is FULL_FRAME;image file does not exist;icon touches frame;styleItemTags > 255;
{Symbols_Root}\Appendices\Land\10120502_2.emf,32,Land Units : Movement and Maneuver : Armor/Armored/Mechanized/Self-Propelled/Tracked : Amphibious,Land Units : Main Icon,Land Units;Movement and Maneuver;Armor/Armored/Mechanized/Self-Propelled/Tracked;Amphibious;Appendices\Land\10120502_2.svg;Point;Land Units : Movement and Maneuver : Armor/Armored/Mechanized/Self-Propelled/Tracked : Amphibious;10120502,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10120600.emf,32,Land Units : Movement and Maneuver : Army Aviation/Aviation Rotary Wing,Land Units : Main Icon,Land Units;Movement and Maneuver;Army Aviation/Aviation Rotary Wing;Appendices\Land\10120600.svg;Point;Land Units : Movement and Maneuver : Army Aviation/Aviation Rotary Wing;10120600,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10120601_2.emf,32,Land Units : Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Reconnaissance,Land Units : Main Icon,Land Units;Movement and Maneuver;Army Aviation/Aviation Rotary Wing;Reconnaissance;Appendices\Land\10120601_2.svg;Point;Land Units : Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Reconnaissance;10120601,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10120700.emf,32,Land Units : Movement and Maneuver : Aviation Composite,Land Units : Main Icon,Land Units;Movement and Maneuver;Aviation Composite;Appendices\Land\10120700.svg;Point;Land Units : Movement and Maneuver : Aviation Composite;10120700,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10120800.emf,32,Land Units : Movement and Maneuver : Aviation Fixed Wing,Land Units : Main Icon,Land Units;Movement and Maneuver;Aviation Fixed Wing;Appendices\Land\10120800.svg;Point;Land Units : Movement and Maneuver : Aviation Fixed Wing;10120800,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10120801_2.emf,32,Land Units : Movement and Maneuver : Aviation Fixed Wing : Reconnaissance,Land Units : Main Icon,Land Units;Movement and Maneuver;Aviation Fixed Wing;Reconnaissance;Appendices\Land\10120801_2.svg;Point;Land Units : Movement and Maneuver : Aviation Fixed Wing : Reconnaissance;10120801,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10120900.emf,32,Land Units : Movement and Maneuver : Combat,Land Units : Main Icon,Land Units;Movement and Maneuver;Combat;Appendices\Land\10120900.svg;Point;Land Units : Movement and Maneuver : Combat;10120900,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10121000.emf,32,Land Units : Movement and Maneuver : Combined Arms,Land Units : Main Icon,Land Units;Movement and Maneuver;Combined Arms;Appendices\Land\10121000.svg;Point;Land Units : Movement and Maneuver : Combined Arms;10121000,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10121100_2.emf,32,Land Units : Movement and Maneuver : Infantry,Land Units : Main Icon,Land Units;Movement and Maneuver;Infantry;Appendices\Land\10121100_2.svg;Point;Land Units : Movement and Maneuver : Infantry;10121100,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10121101_2.emf,32,Land Units : Movement and Maneuver : Infantry : Amphibious,Land Units : Main Icon,Land Units;Movement and Maneuver;Infantry;Amphibious;Appendices\Land\10121101_2.svg;Point;Land Units : Movement and Maneuver : Infantry : Amphibious;10121101,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10121102_2.emf,32,Land Units : Movement and Maneuver : Infantry : Armored/Mechanized/Tracked,Land Units : Main Icon,Land Units;Movement and Maneuver;Infantry;Armored/Mechanized/Tracked;Appendices\Land\10121102_2.svg;Point;Land Units : Movement and Maneuver : Infantry : Armored/Mechanized/Tracked;10121102,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10121103_2.emf,32,Land Units : Movement and Maneuver : Infantry : Main Gun System,Land Units : Main Icon,Land Units;Movement and Maneuver;Infantry;Main Gun System;Appendices\Land\10121103_2.svg;Point;Land Units : Movement and Maneuver : Infantry : Main Gun System;10121103,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10121104_2.emf,32,Land Units : Movement and Maneuver : Infantry : Motorized,Land Units : Main Icon,Land Units;Movement and Maneuver;Infantry;Motorized;Appendices\Land\10121104_2.svg;Point;Land Units : Movement and Maneuver : Infantry : Motorized;10121104,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10121105_2.emf,32,Land Units : Movement and Maneuver : Infantry : Infantry Fighting Vehicle,Land Units : Main Icon,Land Units;Movement and Maneuver;Infantry;Infantry Fighting Vehicle;Appendices\Land\10121105_2.svg;Point;Land Units : Movement and Maneuver : Infantry : Infantry Fighting Vehicle;10121105,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10121200.emf,32,Land Units : Movement and Maneuver : Observer,Land Units : Main Icon,Land Units;Movement and Maneuver;Observer;Appendices\Land\10121200.svg;Point;Land Units : Movement and Maneuver : Observer;10121200,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10121300_2.emf,32,Land Units : Movement and Maneuver : Reconnaissance/Cavalry/Scout,Land Units : Main Icon,Land Units;Movement and Maneuver;Reconnaissance/Cavalry/Scout;Appendices\Land\10121300_2.svg;Point;Land Units : Movement and Maneuver : Reconnaissance/Cavalry/Scout;10121300,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10121301_2.emf,32,Land Units : Movement and Maneuver : Reconnaissance/Cavalry/Scout : Reconnaissance and Surveillance,Land Units : Main Icon,Land Units;Movement and Maneuver;Reconnaissance/Cavalry/Scout;Reconnaissance and Surveillance;Appendices\Land\10121301_2.svg;Point;Land Units : Movement and Maneuver : Reconnaissance/Cavalry/Scout : Reconnaissance and Surveillance;10121301,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10121302_2.emf,32,Land Units : Movement and Maneuver : Reconnaissance/Cavalry/Scout : Marine,Land Units : Main Icon,Land Units;Movement and Maneuver;Reconnaissance/Cavalry/Scout;Marine;Appendices\Land\10121302_2.svg;Point;Land Units : Movement and Maneuver : Reconnaissance/Cavalry/Scout : Marine;10121302,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10121303_2.emf,32,Land Units : Movement and Maneuver : Reconnaissance/Cavalry/Scout : Motorized,Land Units : Main Icon,Land Units;Movement and Maneuver;Reconnaissance/Cavalry/Scout;Motorized;Appendices\Land\10121303_2.svg;Point;Land Units : Movement and Maneuver : Reconnaissance/Cavalry/Scout : Motorized;10121303,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10121395_2.emf,32,Land Units : Movement and Maneuver : Reconnaissance/Cavalry/Scout : Headquarters Element,Land Units : Main Icon,Land Units;Movement and Maneuver;Reconnaissance/Cavalry/Scout;Headquarters Element;Appendices\Land\10121395_2.svg;Point;Land Units : Movement and Maneuver : Reconnaissance/Cavalry/Scout : Headquarters Element;10121395,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10121400.emf,32,Land Units : Movement and Maneuver : Sea Air Land (SEAL),Land Units : Main Icon,Land Units;Movement and Maneuver;Sea Air Land (SEAL);Appendices\Land\10121400.svg;Point;Land Units : Movement and Maneuver : Sea Air Land (SEAL);10121400,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10121500.emf,32,Land Units : Movement and Maneuver : Sniper,Land Units : Main Icon,Land Units;Movement and Maneuver;Sniper;Appendices\Land\10121500.svg;Point;Land Units : Movement and Maneuver : Sniper;10121500,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10121600.emf,32,Land Units : Movement and Maneuver : Surveillance,Land Units : Main Icon,Land Units;Movement and Maneuver;Surveillance;Appendices\Land\10121600.svg;Point;Land Units : Movement and Maneuver : Surveillance;10121600,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10121700.emf,32,Land Units : Movement and Maneuver : Special Forces,Land Units : Main Icon,Land Units;Movement and Maneuver;Special Forces;Appendices\Land\10121700.svg;Point;Land Units : Movement and Maneuver : Special Forces;10121700,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10121800.emf,32,Land Units : Movement and Maneuver : Special Operations Forces (SOF),Land Units : Main Icon,Land Units;Movement and Maneuver;Special Operations Forces (SOF);Appendices\Land\10121800.svg;Point;Land Units : Movement and Maneuver : Special Operations Forces (SOF);10121800,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10121801.emf,32,Land Units : Movement and Maneuver : Special Operations Forces (SOF) : Fixed Wing MISO,Land Units : Main Icon,Land Units;Movement and Maneuver;Special Operations Forces (SOF);Fixed Wing MISO;Appendices\Land\10121801.svg;Point;Land Units : Movement and Maneuver : Special Operations Forces (SOF) : Fixed Wing MISO;10121801,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10121802_2.emf,32,Land Units : Movement and Maneuver : Special Operations Forces (SOF) : Ground,Land Units : Main Icon,Land Units;Movement and Maneuver;Special Operations Forces (SOF);Ground;Appendices\Land\10121802_2.svg;Point;Land Units : Movement and Maneuver : Special Operations Forces (SOF) : Ground;10121802,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10121803.emf,32,Land Units : Movement and Maneuver : Special Operations Forces (SOF) : Special Boat,Land Units : Main Icon,Land Units;Movement and Maneuver;Special Operations Forces (SOF);Special Boat;Appendices\Land\10121803.svg;Point;Land Units : Movement and Maneuver : Special Operations Forces (SOF) : Special Boat;10121803,icon is MAIN_1;image file does not exist;
{Symbols_Root}\Appendices\Land\10121804.emf,32,Land Units : Movement and Maneuver : Special Operations Forces (SOF) : Special SSNR,Land Units : Main Icon,Land Units;Movement and Maneuver;Special Operations Forces (SOF);Special SSNR;Appendices\Land\10121804.svg;Point;Land Units : Movement and Maneuver : Special Operations Forces (SOF) : Special SSNR;10121804,icon is MAIN_1;image file does not exist;
{Symbols_Root}\Appendices\Land\10121805.emf,32,Land Units : Movement and Maneuver : Special Operations Forces (SOF) : Underwater Demolition Team,Land Units : Main Icon,Land Units;Movement and Maneuver;Special Operations Forces (SOF);Underwater Demolition Team;Appendices\Land\10121805.svg;Point;Land Units : Movement and Maneuver : Special Operations Forces (SOF) : Underwater Demolition Team;10121805,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10121900.emf,32,Land Units : Movement and Maneuver : Unmanned Aerial Systems,Land Units : Main Icon,Land Units;Movement and Maneuver;Unmanned Aerial Systems;Appendices\Land\10121900.svg;Point;Land Units : Movement and Maneuver : Unmanned Aerial Systems;10121900,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10130100_2.emf,32,Land Units : Fires : Air Defense,Land Units : Main Icon,Land Units;Fires;Air Defense;Appendices\Land\10130100_2.svg;Point;Land Units : Fires : Air Defense;10130100,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10130101_2.emf,32,Land Units : Fires : Air Defense : Main Gun System,Land Units : Main Icon,Land Units;Fires;Air Defense;Main Gun System;Appendices\Land\10130101_2.svg;Point;Land Units : Fires : Air Defense : Main Gun System;10130101,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10130102_2.emf,32,Land Units : Fires : Air Defense : Missile,Land Units : Main Icon,Land Units;Fires;Air Defense;Missile;Appendices\Land\10130102_2.svg;Point;Land Units : Fires : Air Defense : Missile;10130102,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10130200_2.emf,32,Land Units : Fires : Air/Land Naval Gunfire Liaison,Land Units : Main Icon,Land Units;Fires;Air/Land Naval Gunfire Liaison;Appendices\Land\10130200_2.svg;Point;Land Units : Fires : Air/Land Naval Gunfire Liaison;10130200,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10130300.emf,32,Land Units : Fires : Field Artillery,Land Units : Main Icon,Land Units;Fires;Field Artillery;Appendices\Land\10130300.svg;Point;Land Units : Fires : Field Artillery;10130300,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10130301.emf,32,Land Units : Fires : Field Artillery : Self-propelled,Land Units : Main Icon,Land Units;Fires;Field Artillery;Self-propelled;Appendices\Land\10130301.svg;Point;Land Units : Fires : Field Artillery : Self-propelled;10130301,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10130302_2.emf,32,Land Units : Fires : Field Artillery : Target Acquisition,Land Units : Main Icon,Land Units;Fires;Field Artillery;Target Acquisition;Appendices\Land\10130302_2.svg;Point;Land Units : Fires : Field Artillery : Target Acquisition;10130302,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10130400.emf,32,Land Units : Fires : Field Artillery Observer,Land Units : Main Icon,Land Units;Fires;Field Artillery Observer;Appendices\Land\10130400.svg;Point;Land Units : Fires : Field Artillery Observer;10130400,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10130500.emf,32,Land Units : Fires : Joint Fire Support,Land Units : Main Icon,Land Units;Fires;Joint Fire Support;Appendices\Land\10130500.svg;Point;Land Units : Fires : Joint Fire Support;10130500,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10130600.emf,32,Land Units : Fires : Meteorological,Land Units : Main Icon,Land Units;Fires;Meteorological;Appendices\Land\10130600.svg;Point;Land Units : Fires : Meteorological;10130600,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10130700.emf,32,Land Units : Fires : Missile,Land Units : Main Icon,Land Units;Fires;Missile;Appendices\Land\10130700.svg;Point;Land Units : Fires : Missile;10130700,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10130800.emf,32,Land Units : Fires : Mortar,Land Units : Main Icon,Land Units;Fires;Mortar;Appendices\Land\10130800.svg;Point;Land Units : Fires : Mortar;10130800,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10130801.emf,32,Land Units : Fires : Mortar : Armored/Mechanized/Tracked,Land Units : Main Icon,Land Units;Fires;Mortar;Armored/Mechanized/Tracked;Appendices\Land\10130801.svg;Point;Land Units : Fires : Mortar : Armored/Mechanized/Tracked;10130801,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10130802.emf,32,Land Units : Fires : Mortar : Self-Propelled Wheeled,Land Units : Main Icon,Land Units;Fires;Mortar;Self-Propelled Wheeled;Appendices\Land\10130802.svg;Point;Land Units : Fires : Mortar : Self-Propelled Wheeled;10130802,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10130803.emf,32,Land Units : Fires : Mortar : Towed,Land Units : Main Icon,Land Units;Fires;Mortar;Towed;Appendices\Land\10130803.svg;Point;Land Units : Fires : Mortar : Towed;10130803,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10130900.emf,32,Land Units : Fires : Survey,Land Units : Main Icon,Land Units;Fires;Survey;Appendices\Land\10130900.svg;Point;Land Units : Fires : Survey;10130900,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10140100.emf,32,Land Units : Protection : Chemical Biological Radiological Nuclear Defense,Land Units : Main Icon,Land Units;Protection;Chemical Biological Radiological Nuclear Defense;Appendices\Land\10140100.svg;Point;Land Units : Protection : Chemical Biological Radiological Nuclear Defense;10140100,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10140101.emf,32,Land Units : Protection : Chemical Biological Radiological Nuclear Defense : Mechanized,Land Units : Main Icon,Land Units;Protection;Chemical Biological Radiological Nuclear Defense;Mechanized;Appendices\Land\10140101.svg;Point;Land Units : Protection : Chemical Biological Radiological Nuclear Defense : Mechanized;10140101,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10140102.emf,32,Land Units : Protection : Chemical Biological Radiological Nuclear Defense : Motorized,Land Units : Main Icon,Land Units;Protection;Chemical Biological Radiological Nuclear Defense;Motorized;Appendices\Land\10140102.svg;Point;Land Units : Protection : Chemical Biological Radiological Nuclear Defense : Motorized;10140102,icon is FULL_OCTAGON;image file does not exist;
{Symbols_Root}\Appendices\Land\10140103_2.emf,32,Land Units : Protection : Chemical Biological Radiological Nuclear Defense : Reconnaissance,Land Units : Main Icon,Land Units;Protection;Chemical Biological Radiological Nuclear Defense;Reconnaissance;Appendices\Land\10140103_2.svg;Point;Land Units : Protection : Chemical Biological Radiological Nuclear Defense : Reconnaissance;10140103,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10140104_2.emf,32,Land Units : Protection : Chemical Biological Radiological Nuclear Defense : Reconnaissance Armored,Land Units : Main Icon,Land Units;Protection;Chemical Biological Radiological Nuclear Defense;Reconnaissance Armored;Appendices\Land\10140104_2.svg;Point;Land Units : Protection : Chemical Biological Radiological Nuclear Defense : Reconnaissance Armored;10140104,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10140105_2.emf,32,Land Units : Protection : Chemical Biological Radiological Nuclear Defense : Reconnaissance Equipped,Land Units : Main Icon,Land Units;Protection;Chemical Biological Radiological Nuclear Defense;Reconnaissance Equipped;Appendices\Land\10140105_2.svg;Point;Land Units : Protection : Chemical Biological Radiological Nuclear Defense : Reconnaissance Equipped;10140105,icon is FULL_FRAME;image file does not exist;icon touches frame;
{Symbols_Root}\Appendices\Land\10140200.emf,32,Land Units : Protection : Combat Support (Maneuver Enhancement),Land Units : Main Icon,Land Units;Protection;Combat Support (Maneuver Enhancement);Appendices\Land\10140200.svg;Point;Land Units : Protection : Combat Support (Maneuver Enhancement);10140200,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10140300.emf,32,Land Units : Protection : Criminal Investigation Division,Land Units : Main Icon,Land Units;Protection;Criminal Investigation Division;Appendices\Land\10140300.svg;Point;Land Units : Protection : Criminal Investigation Division;10140300,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10140400.emf,32,Land Units : Protection : Diving,Land Units : Main Icon,Land Units;Protection;Diving;Appendices\Land\10140400.svg;Point;Land Units : Protection : Diving;10140400,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10140500.emf,32,Land Units : Protection : Dog,Land Units : Main Icon,Land Units;Protection;Dog;Appendices\Land\10140500.svg;Point;Land Units : Protection : Dog;10140500,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10140600.emf,32,Land Units : Protection : Drilling,Land Units : Main Icon,Land Units;Protection;Drilling;Appendices\Land\10140600.svg;Point;Land Units : Protection : Drilling;10140600,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\Land\10140700.emf,32,Land Units : Protection : Engineer,Land Units : Main Icon,Land Units;Protection;Engineer;Appendices\Land\10140700.svg;Point;Land Units : Protection : Engineer;10140700,icon is MAIN;image file does not exist;
